Epoca,Erro medio quadratico
436,0.0003683729166066356
437,0.0003675596244663839
438,0.0003667497941807844
439,0.0003659434042907838
440,0.00036514043351054367
441,0.0003643408607257299
442,0.00036354466499182375
443,0.0003627518255324519
444,0.0003619623217377357
445,0.0003611761331626601
446,0.00036039323952545966
447,0.0003596136207060252
448,0.00035883725674432776
449,0.0003580641278388594
450,0.0003572942143450953
451,0.0003565274967739681
452,0.0003557639557903654
453,0.0003550035722116402
454,0.00035424632700613924
455,0.00035349220129174966
456,0.00035274117633446
457,0.00035199323354693867
458,0.0003512483544871274
459,0.00035050652085685265
460,0.00034976771450045
461,0.00034903191740340533
462,0.0003482991116910116
463,0.00034756927962704026
464,0.0003468424036124264
465,0.0003461184661839707
466,0.00034539745001305406
467,0.00034467933790436765
468,0.0003439641127946558
469,0.00034325175775147467
470,0.0003425422559719625
471,0.0003418355907816254
472,0.0003411317456331352
473,0.0003404307041051411
474,0.00033973244990109466
475,0.0003390369668480859
476,0.00033834423889569584
477,0.0003376542501148577
478,0.00033696698469673237
479,0.00033628242695159656
480,0.0003356005613077416
481,0.0003349213723103857
482,0.0003342448446205977
483,0.0003335709630142311
484,0.00033289971238087174
485,0.00033223107772279467
486,0.0003315650441539345
487,0.00033090159689886533
488,0.0003302407212917917
489,0.0003295824027755519
490,0.0003289266269006288
491,0.0003282733793241755
492,0.0003276226458090474
493,0.00032697441222284777
494,0.000326328664536981
495,0.0003256853888257167
496,0.00032504457126526613
497,0.00032440619813286435
498,0.0003237702558058643
499,0.00032313673076084107
500,0.0003225056095727041
501,0.0003218768789138194
502,0.0003212505255531415
503,0.0003206265363553545
504,0.0003200048982800193
505,0.00031938559838073525
506,0.0003187686238043055
507,0.0003181539617899136
508,0.0003175415996683075
509,0.00031693152486099414
510,0.00031632372487943894
511,0.00031571818732427717
512,0.000315114899884531
513,0.00031451385033683587
514,0.0003139150265446745
515,0.00031331841645761897
516,0.00031272400811058
517,0.0003121317896230641
518,0.00031154174919844095
519,0.00031095387512321265
520,0.00031036815576629574
521,0.00030978457957830843
522,0.0003092031350908654
523,0.0003086238109158791
524,0.0003080465957448688
525,0.00030747147834827735
526,0.0003068984475747927
527,0.0003063274923506796
528,0.00030575860167911397
529,0.00030519176463952803
530,0.00030462697038695916
531,0.0003040642081514067
532,0.00030350346723719446
533,0.0003029447370223404
534,0.0003023880069579326
535,0.00030183326656750987
536,0.00030128050544645066
537,0.00030072971326136757
538,0.0003001808797495065
539,0.00029963399471815365
540,0.00029908904804404714
541,0.00029854602967279483
542,0.0002980049296182981
543,0.00029746573796218096
544,0.00029692844485322594
545,0.0002963930405068128
546,0.00029585951520436695
547,0.00029532785929280836
548,0.00029479806318401047
549,0.00029427011735426136
550,0.00029374401234373153
551,0.0002932197387559465
552,0.000292697287257265
553,0.0002921766485763606
554,0.0002916578135037111
555,0.00029114077289109076
556,0.0002906255176510683
557,0.00029011203875650894
558,0.0002896003272400831
559,0.00028909037419377784
560,0.0002885821707684131
561,0.0002880757081731652
562,0.0002875709776750911
563,0.00028706797059866097
564,0.00028656667832529175
565,0.00028606709229288756
566,0.0002855692039953842
567,0.00028507300498229723
568,0.0002845784868582744
569,0.000284085641282653
570,0.0002835944599690211
571,0.0002831049346847836
572,0.0002826170572507297
573,0.0002821308195406089
574,0.00028164621348070705
575,0.00028116323104942863
576,0.0002806818642768817
577,0.00028020210524446805
578,0.00027972394608447645
579,0.0002792473789796787
580,0.00027877239616293166
581,0.00027829898991678153
582,0.0002778271525730726
583,0.00027735687651255804
584,0.00027688815416451593
585,0.0002764209780063701
586,0.00027595534056330985
587,0.00027549123440791885
588,0.0002750286521598028
589,0.0002745675864852238
590,0.0002741080300967368
591,0.0002736499757528282
592,0.0002731934162575606
593,0.00027273834446021807
594,0.00027228475325495637
595,0.00027183263558045557
596,0.0002713819844195764
597,0.00027093279279901913
598,0.0002704850537889863
599,0.00027003876050284804
600,0.0002695939060968102
601,0.0002691504837695856
602,0.0002687084867620699
603,0.0002682679083570172
604,0.0002678287418787217
605,0.0002673909806927004
606,0.0002669546182053789
607,0.00026651964786378064
608,0.0002660860631552193
609,0.00026565385760699174
610,0.00026522302478607676
611,0.0002647935582988342
612,0.00026436545179070746
613,0.0002639386989459303
614,0.0002635132934872316
615,0.0002630892291755499
616,0.00026266649980974323
617,0.0002622450992263073
618,0.0002618250212990914
619,0.00026140625993902045
620,0.0002609888090938187
621,0.0002605726627477335
622,0.00026015781492126486
623,0.000259744259670896
624,0.0002593319910888245
625,0.00025892100330270003
626,0.0002585112904753595
627,0.0002581028468045678
628,0.00025769566652276076
629,0.00025728974389678733
630,0.00025688507322765906
631,0.00025648164885029584
632,0.00025607946513327964
633,0.0002556785164786051
634,0.00025527879732143745
635,0.0002548803021298677
636,0.00025448302540467344
637,0.00025408696167908
638,0.0002536921055185243
639,0.00025329845152042007
640,0.00025290599431392676
641,0.00025251472855971756
642,0.0002521246489497529
643,0.0002517357502070532
644,0.0002513480270854739
645,0.00025096147436948435
646,0.00025057608687394626
647,0.00025019185944389575
648,0.0002498087869543254
649,0.00024942686430997105
650,0.0002490460864450969
651,0.00024866644832328527
652,0.0002482879449372267
653,0.0002479105713085124
654,0.00024753432248742787
655,0.00024715919355274967
656,0.0002467851796115415
657,0.0002464122757989538
658,0.000246040477278026
659,0.0002456697792394871
660,0.00024530017690156073
661,0.0002449316655097718
662,0.0002445642403367523
663,0.0002441978966820518
664,0.00024383262987194785
665,0.00024346843525925764
666,0.0002431053082231526
667,0.00024274324416897303
668,0.0002423822385280459
669,0.00024202228675750275
670,0.00024166338434009936
671,0.00024130552678403792
672,0.0002409487096227893
673,0.0002405929284149178
674,0.00024023817874390738
675,0.0002398844562179875
676,0.00023953175646996354
677,0.00023918007515704522
678,0.00023882940796067989
679,0.00023847975058638397
680,0.0002381310987635772
681,0.00023778344824541952
682,0.00023743679480864682
683,0.00023709113425340972
684,0.00023674646240311282
685,0.0002364027751042555
686,0.0002360600682262747
687,0.00023571833766138832
688,0.000235377579324439
689,0.00023503778915274134
690,0.0002346989631059282
691,0.00023436109716579962
692,0.0002340241873361725
693,0.00023368822964273114
694,0.00023335322013288013
695,0.00023301915487559678
696,0.00023268602996128553
697,0.0002323538415016347
698,0.0002320225856294718
699,0.0002316922584986229
700,0.00023136285628377046
701,0.0002310343751803139
702,0.00023070681140423166
703,0.0002303801611919424
704,0.0002300544208001694
705,0.00022972958650580434
706,0.000229405654605774
707,0.00022908262141690597
708,0.00022876048327579666
709,0.00022843923653868088
710,0.00022811887758130076
711,0.00022779940279877683
712,0.0002274808086054797
713,0.00022716309143490452
714,0.0002268462477395419
715,0.00022653027399075566
716,0.00022621516667865757
717,0.00022590092231198356
718,0.00022558753741797196
719,0.00022527500854224307
720,0.00022496333224867774
721,0.0002246525051192983
722,0.00022434252375415055
723,0.00022403338477118518
724,0.00022372508480614272
725,0.00022341762051243655
726,0.00022311098856103828
727,0.00022280518564036408
728,0.0002225002084561619
729,0.00022219605373139861
730,0.0002218927182061489
731,0.00022159019863748507
732,0.00022128849179936738
733,0.00022098759448253494
734,0.0002206875034943979
735,0.00022038821565893078
736,0.00022008972781656505
737,0.00021979203682408486
738,0.0002194951395545221
739,0.0002191990328970517
740,0.00021890371375688923
741,0.00021860917905518835
742,0.00021831542572894004
743,0.00021802245073086982
744,0.00021773025102934037
745,0.00021743882360825034
746,0.00021714816546693628
747,0.00021685827362007544
748,0.00021656914509758817
749,0.00021628077694454192
750,0.00021599316622105525
751,0.00021570631000220373
752,0.00021542020537792478
753,0.0002151348494529252
754,0.00021485023934658795
755,0.00021456637219288005
756,0.00021428324514026118
757,0.00021400085535159348
758,0.0002137192000040509
759,0.00021343827628903032
760,0.00021315808141206255
761,0.00021287861259272465
762,0.00021259986706455216
763,0.00021232184207495286
764,0.00021204453488511997
765,0.00021176794276994788
766,0.0002114920630179459
767,0.00021121689293115525
768,0.0002109424298250645
769,0.00021066867102852773
770,0.00021039561388368127
771,0.00021012325574586258
772,0.00020985159398352813
773,0.000209580625978174
774,0.0002093103491242552
775,0.00020904076082910666
776,0.00020877185851286462
777,0.00020850363960838724
778,0.00020823610156117813
779,0.00020796924182930887
780,0.0002077030578833429
781,0.0002074375472062583
782,0.00020717270729337384
783,0.0002069085356522728
784,0.0002066450298027301
785,0.0002063821872766366
786,0.00020612000561792787
787,0.00020585848238250949
788,0.00020559761513818626
789,0.00020533740146458991
790,0.00020507783895310804
791,0.00020481892520681308
792,0.00020456065784039265
793,0.00020430303448007954
794,0.0002040460527635824
795,0.0002037897103400176
796,0.0002035340048698404
797,0.0002032789340247779
798,0.00020302449548776085
799,0.00020277068695285795
800,0.00020251750612520887
801,0.00020226495072095892
802,0.00020201301846719277
803,0.00020176170710187115
804,0.00020151101437376474
805,0.00020126093804239133
806,0.0002010114758779521
807,0.0002007626256612678
808,0.00020051438518371736
809,0.0002002667522471741
810,0.000200019724663946
811,0.00019977330025671238
812,0.00019952747685846487
813,0.00019928225231244438
814,0.00019903762447208426
815,0.00019879359120094845
816,0.0001985501503726722
817,0.00019830729987090534
818,0.00019806503758925076
819,0.0001978233614312098
820,0.0001975822693101219
821,0.00019734175914910872
822,0.00019710182888101765
823,0.00019686247644836417
824,0.00019662369980327703
825,0.00019638549690744223
826,0.00019614786573204742
827,0.0001959108042577275
828,0.00019567431047450977
829,0.00019543838238176073
830,0.00019520301798813048
831,0.0001949682153115015
832,0.00019473397237893428
833,0.00019450028722661506
834,0.0001942671578998036
835,0.0001940345824527808
836,0.00019380255894879827
837,0.0001935710854600259
838,0.0001933401600675012
839,0.00019310978086107972
840,0.00019287994593938332
841,0.00019265065340975205
842,0.00019242190138819303
843,0.00019219368799933224
844,0.00019196601137636568
845,0.00019173886966101058
846,0.00019151226100345682
847,0.0001912861835623201
848,0.00019106063550459337
849,0.00019083561500560036
850,0.0001906111202489484
851,0.00019038714942648115
852,0.0001901637007382341
853,0.00018994077239238658
854,0.00018971836260521722
855,0.00018949646960105882
856,0.00018927509161225254
857,0.0001890542268791033
858,0.0001888338736498359
859,0.00018861403018055004
860,0.00018839469473517747
861,0.00018817586558543702
862,0.00018795754101079288
863,0.00018773971929841055
864,0.00018752239874311467
865,0.00018730557764734562
866,0.0001870892543211188
867,0.00018687342708198214
868,0.00018665809425497384
869,0.00018644325417258197
870,0.00018622890517470286
871,0.00018601504560860095
872,0.0001858016738288674
873,0.00018558878819738037
874,0.00018537638708326535
875,0.00018516446886285436
876,0.0001849530319196479
877,0.00018474207464427438
878,0.00018453159543445197
879,0.0001843215926949501
880,0.00018411206483754985
881,0.00018390301028100756
882,0.00018369442745101483
883,0.0001834863147801627
884,0.00018327867070790264
885,0.0001830714936805104
886,0.00018286478215104863
887,0.00018265853457932992
888,0.00018245274943188105
889,0.0001822474251819054
890,0.00018204256030924883
891,0.00018183815330036158
892,0.00018163420264826483
893,0.00018143070685251424
894,0.00018122766441916444
895,0.00018102507386073548
896,0.00018082293369617682
897,0.00018062124245083407
898,0.00018041999865641342
899,0.0001802192008509488
900,0.0001800188475787677
901,0.00017981893739045757
902,0.00017961946884283213
903,0.0001794204404988986
904,0.00017922185092782486
905,0.00017902369870490648
906,0.00017882598241153417
907,0.0001786287006351614
908,0.00017843185196927302
909,0.00017823543501335184
910,0.0001780394483728486
911,0.00017784389065914944
912,0.00017764876048954471
913,0.00017745405648719788
914,0.00017725977728111505
915,0.00017706592150611375
916,0.0001768724878027923
917,0.00017667947481750027
918,0.00017648688120230698
919,0.00017629470561497304
920,0.00017610294671891968
921,0.00017591160318319865
922,0.00017572067368246447
923,0.0001755301568969437
924,0.0001753400515124064
925,0.0001751503562201375
926,0.00017496106971690776
927,0.00017477219070494537
928,0.00017458371789190756
929,0.00017439564999085296
930,0.0001742079857202127
931,0.00017402072380376363
932,0.00017383386297059963
933,0.00017364740195510483
934,0.0001734613394969262
935,0.00017327567434094658
936,0.00017309040523725715
937,0.00017290553094113123
938,0.00017272105021299715
939,0.0001725369618184125
940,0.0001723532645280367
941,0.0001721699571176064
942,0.00017198703836790772
943,0.00017180450706475172
944,0.00017162236199894863
945,0.00017144060196628126
946,0.00017125922576748128
947,0.00017107823220820226
948,0.00017089762009899625
949,0.00017071738825528765
950,0.0001705375354973493
951,0.00017035806065027724
952,0.00017017896254396676
953,0.00017000024001308714
954,0.00016982189189705977
955,0.00016964391704003107
956,0.0001694663142908509
957,0.0001692890825030479
958,0.00016911222053480628
959,0.0001689357272489419
960,0.00016875960151287961
961,0.00016858384219862967
962,0.00016840844818276433
963,0.00016823341834639634
964,0.00016805875157515471
965,0.00016788444675916255
966,0.00016771050279301564
967,0.00016753691857575772
968,0.00016736369301086144
969,0.0001671908250062029
970,0.00016701831347404314
971,0.00016684615733100327
972,0.0001666743554980444
973,0.00016650290690044654
974,0.0001663318104677855
975,0.00016616106513391303
976,0.00016599066983693475
977,0.00016582062351919006
978,0.00016565092512723048
979,0.00016548157361179804
980,0.00016531256792780716
981,0.00016514390703432146
982,0.00016497558989453463
983,0.00016480761547574998
984,0.00016463998274935984
985,0.00016447269069082594
986,0.0001643057382796593
987,0.00016413912449940012
988,0.0001639728483375984
989,0.00016380690878579432
990,0.00016364130483949857
991,0.0001634760354981729
992,0.00016331109976521068
993,0.00016314649664791902
994,0.0001629822251574975
995,0.00016281828430902143
996,0.00016265467312142126
997,0.00016249139061746536
998,0.00016232843582373994
999,0.0001621658077706321
1000,0.00016200350549231004
1001,0.00016184152802670545
1002,0.00016167987441549546
1003,0.00016151854370408401
1004,0.00016135753494158473
1005,0.00016119684718080194
1006,0.00016103647947821365
1007,0.00016087643089395402
1008,0.00016071670049179506
1009,0.00016055728733912987
1010,0.00016039819050695493
1011,0.0001602394090698526
1012,0.00016008094210597488
1013,0.0001599227886970249
1014,0.0001597649479282416
1015,0.00015960741888838142
1016,0.00015945020066970218
1017,0.00015929329236794674
1018,0.00015913669308232503
1019,0.00015898040191549977
1020,0.0001588244179735681
1021,0.00015866874036604573
1022,0.00015851336820585176
1023,0.00015835830060929103
1024,0.00015820353669603938
1025,0.00015804907558912657
1026,0.0001578949164149215
1027,0.00015774105830311614
1028,0.00015758750038670903
1029,0.00015743424180199046
1030,0.00015728128168852732
1031,0.00015712861918914674
1032,0.00015697625344992147
1033,0.00015682418362015442
1034,0.00015667240885236324
1035,0.0001565209283022659
1036,0.00015636974112876478
1037,0.00015621884649393274
1038,0.00015606824356299777
1039,0.00015591793150432825
1040,0.00015576790948941806
1041,0.00015561817669287314
1042,0.00015546873229239537
1043,0.00015531957546876957
1044,0.00015517070540584804
1045,0.00015502212129053718
1046,0.0001548738223127831
1047,0.00015472580766555738
1048,0.00015457807654484246
1049,0.00015443062814961901
1050,0.00015428346168185118
1051,0.00015413657634647318
1052,0.00015398997135137476
1053,0.0001538436459073891
1054,0.00015369759922827808
1055,0.0001535518305307183
1056,0.0001534063390342896
1057,0.0001532611239614601
1058,0.0001531161845375733
1059,0.0001529715199908352
1060,0.00015282712955230093
1061,0.00015268301245586146
1062,0.00015253916793823153
1063,0.00015239559523893572
1064,0.00015225229360029595
1065,0.00015210926226741933
1066,0.00015196650048818425
1067,0.00015182400751322895
1068,0.00015168178259593814
1069,0.00015153982499243088
1070,0.00015139813396154852
1071,0.0001512567087648412
1072,0.00015111554866655667
1073,0.00015097465293362788
1074,0.0001508340208356604
1075,0.00015069365164492045
1076,0.00015055354463632315
1077,0.0001504136990874204
1078,0.0001502741142783889
1079,0.0001501347894920186
1080,0.00014999572401370068
1081,0.00014985691713141543
1082,0.00014971836813572171
1083,0.00014958007631974435
1084,0.00014944204097916338
1085,0.0001493042614122019
1086,0.0001491667369196153
1087,0.000149029466804679
1088,0.00014889245037317855
1089,0.00014875568693339746
1090,0.0001486191757961061
1091,0.00014848291627455102
1092,0.00014834690768444304
1093,0.00014821114934394783
1094,0.0001480756405736735
1095,0.00014794038069666036
1096,0.00014780536903837038
1097,0.00014767060492667543
1098,0.00014753608769184812
1099,0.00014740181666654994
1100,0.0001472677911858209
1101,0.0001471340105870696
1102,0.00014700047421006206
1103,0.00014686718139691183
1104,0.00014673413149206936
1105,0.00014660132384231158
1106,0.00014646875779673218
1107,0.00014633643270673088
1108,0.00014620434792600364
1109,0.00014607250281053178
1110,0.00014594089671857372
1111,0.00014580952901065296
1112,0.00014567839904954948
1113,0.00014554750620028942
1114,0.000145416849830135
1115,0.00014528642930857575
1116,0.00014515624400731722
1117,0.00014502629330027255
1118,0.00014489657656355272
1119,0.00014476709317545638
1120,0.00014463784251646065
1121,0.00014450882396921226
1122,0.00014438003691851658
1123,0.00014425148075133
1124,0.0001441231548567496
1125,0.00014399505862600385
1126,0.0001438671914524441
1127,0.00014373955273153457
1128,0.00014361214186084376
1129,0.0001434849582400346
1130,0.00014335800127085688
1131,0.00014323127035713703
1132,0.0001431047649047691
1133,0.0001429784843217067
1134,0.00014285242801795377
1135,0.0001427265954055553
1136,0.0001426009858985893
1137,0.0001424755989131578
1138,0.00014235043386737794
1139,0.0001422254901813735
1140,0.00014210076727726658
1141,0.00014197626457916872
1142,0.00014185198151317244
1143,0.00014172791750734285
1144,0.00014160407199170937
1145,0.00014148044439825727
1146,0.00014135703416091896
1147,0.0001412338407155664
1148,0.00014111086350000244
1149,0.0001409881019539525
1150,0.00014086555551905678
1151,0.00014074322363886188
1152,0.00014062110575881298
1153,0.00014049920132624535
1154,0.00014037750979037654
1155,0.000140256030602299
1156,0.00014013476321497143
1157,0.00014001370708321094
