Epoca,Erro medio quadratico,Tempo de Execucao
1050,7.02770480433268e-05,
1051,7.014402613000209e-05,
1052,7.001107232153247e-05,
1053,6.987818547171676e-05,
1054,6.974536444745438e-05,
1055,6.96126081281348e-05,
1056,6.947991540635218e-05,
1057,6.934728518728783e-05,
1058,6.921471638933474e-05,
1059,6.90822079438061e-05,
1060,6.894975879474796e-05,
1061,6.881736789971643e-05,
1062,6.868503422883393e-05,
1063,6.855275676589251e-05,
1064,6.842053450739627e-05,
1065,6.828836646344261e-05,
1066,6.81562516571324e-05,
1067,6.802418912500718e-05,
1068,6.789217791697971e-05,
1069,6.776021709660462e-05,
1070,6.762830574023188e-05,
1071,6.749644293899126e-05,
1072,6.736462779653729e-05,
1073,6.723285943072144e-05,
1074,6.710113697303705e-05,
1075,6.696945956918138e-05,
1076,6.683782637802865e-05,
1077,6.670623657319824e-05,
1078,6.657468934204158e-05,
1079,6.644318388615567e-05,
1080,6.631171942137609e-05,
1081,6.618029517789503e-05,
1082,6.604891040006e-05,
1083,6.591756434730367e-05,
1084,6.57862562930267e-05,
1085,6.565498552592308e-05,
1086,6.552375134880051e-05,
1087,6.539255307991959e-05,
1088,6.526139005250814e-05,
1089,6.5130261614324e-05,
1090,6.499916712904286e-05,
1091,6.486810597483572e-05,
1092,6.473707754618002e-05,
1093,6.460608125201384e-05,
1094,6.447511651765103e-05,
1095,6.434418278363635e-05,
1096,6.421327950668215e-05,
1097,6.408240615887739e-05,
1098,6.395156222883946e-05,
1099,6.382074722083991e-05,
1100,6.368996065560933e-05,
1101,6.355920207012228e-05,
1102,6.342847101760418e-05,
1103,6.329776706800322e-05,
1104,6.316708980764335e-05,
1105,6.30364388396476e-05,
1106,6.290581378400745e-05,
1107,6.277521427745791e-05,
1108,6.264463997369268e-05,
1109,6.251409054371798e-05,
1110,6.238356567542236e-05,
1111,6.225306507406936e-05,
1112,6.212258846229057e-05,
1113,6.199213558015504e-05,
1114,6.186170618523862e-05,
1115,6.173130005268646e-05,
1116,6.160091697521991e-05,
1117,6.147055676353902e-05,
1118,6.1340219246038e-05,
1119,6.120990426894402e-05,
1120,6.107961169666415e-05,
1121,6.0949341411410674e-05,
1122,6.08190933137423e-05,
1123,6.068886732209233e-05,
1124,6.0558663373441735e-05,
1125,6.042848142279178e-05,
1126,6.0298321443622016e-05,
1127,6.0168183427515565e-05,
1128,6.003806738487383e-05,
1129,5.990797334445852e-05,
1130,5.977790135322514e-05,
1131,5.964785147684337e-05,
1132,5.951782379991222e-05,
1133,5.938781842483587e-05,
1134,5.925783547344049e-05,
1135,5.9127875085641934e-05,
1136,5.899793742017434e-05,
1137,5.8868022654513796e-05,
1138,5.873813098439262e-05,
1139,5.860826262489571e-05,
1140,5.847841780924623e-05,
1141,5.83485967893399e-05,
1142,5.8218799835689505e-05,
1143,5.808902723789672e-05,
1144,5.7959279303632094e-05,
1145,5.7829556359294265e-05,
1146,5.7699858750003e-05,
1147,5.757018683903714e-05,
1148,5.74405410085424e-05,
1149,5.731092165887908e-05,
1150,5.718132920880248e-05,
1151,5.705176409541435e-05,
1152,5.692222677414205e-05,
1153,5.6792717718787133e-05,
1154,5.666323742081064e-05,
1155,5.653378639020046e-05,
1156,5.6404365155020286e-05,
1157,5.627497426066025e-05,
1158,5.6145614271099764e-05,
1159,5.601628576757528e-05,
1160,5.588698934912151e-05,
1161,5.5757725632529787e-05,
1162,5.5628495251550114e-05,
1163,5.549929885804994e-05,
1164,5.5370137120494545e-05,
1165,5.524101072468257e-05,
1166,5.511192037353091e-05,
1167,5.498286678688735e-05,
1168,5.4853850701024054e-05,
1169,5.472487286915795e-05,
1170,5.459593406097196e-05,
1171,5.4467035062531755e-05,
1172,5.4338176675820804e-05,
1173,5.420935971926083e-05,
1174,5.4080585026865247e-05,
1175,5.3951853448662435e-05,
1176,5.382316585016145e-05,
1177,5.36945231121716e-05,
1178,5.356592613103145e-05,
1179,5.343737581784552e-05,
1180,5.330887309909493e-05,
1181,5.3180418915381444e-05,
1182,5.305201422233646e-05,
1183,5.2923659989836946e-05,
1184,5.279535720173478e-05,
1185,5.266710685605108e-05,
1186,5.2538909964865155e-05,
1187,5.2410767553148774e-05,
1188,5.2282680659911096e-05,
1189,5.2154650336797004e-05,
1190,5.2026677649148756e-05,
1191,5.1898763674139425e-05,
1192,5.177090950222313e-05,
1193,5.164311623594153e-05,
1194,5.1515384989965496e-05,
1195,5.1387716890560764e-05,
1196,5.126011307633738e-05,
1197,5.113257469661209e-05,
1198,5.1005102912199396e-05,
1199,5.087769889516175e-05,
1200,5.075036382792136e-05,
1201,5.062309890353778e-05,
1202,5.0495905325291524e-05,
1203,5.0368784306795145e-05,
1204,5.024173707098012e-05,
1205,5.0114764850561766e-05,
1206,4.9987868887782505e-05,
1207,4.986105043352368e-05,
1208,4.973431074789536e-05,
1209,4.960765109911919e-05,
1210,4.948107276405572e-05,
1211,4.935457702776036e-05,
1212,4.9228165182567396e-05,
1213,4.9101838528964326e-05,
1214,4.8975598374217943e-05,
1215,4.884944603323477e-05,
1216,4.87233828272704e-05,
1217,4.859741008416546e-05,
1218,4.847152913824149e-05,
1219,4.8345741329641756e-05,
1220,4.822004800460883e-05,
1221,4.809445051443678e-05,
1222,4.796895021614428e-05,
1223,4.7843548471260267e-05,
1224,4.7718246646601126e-05,
1225,4.75930461132229e-05,
1226,4.7467948246136815e-05,
1227,4.734295442467701e-05,
1228,4.7218066031917694e-05,
1229,4.709328445438865e-05,
1230,4.69686110812495e-05,
1231,4.6844047305469316e-05,
1232,4.671959452227231e-05,
1233,4.659525412915866e-05,
1234,4.647102752623061e-05,
1235,4.634691611522801e-05,
1236,4.622292129975031e-05,
1237,4.609904448452107e-05,
1238,4.597528707583898e-05,
1239,4.5851650480766004e-05,
1240,4.572813610689841e-05,
1241,4.560474536263737e-05,
1242,4.54814796561967e-05,
1243,4.535834039604003e-05,
1244,4.523532898997179e-05,
1245,4.511244684581722e-05,
1246,4.498969537009012e-05,
1247,4.486707596852019e-05,
1248,4.4744590045907306e-05,
1249,4.462223900492113e-05,
1250,4.450002424702393e-05,
1251,4.43779471716102e-05,
1252,4.4256009175958066e-05,
1253,4.413421165468112e-05,
1254,4.401255600021414e-05,
1255,4.3891043601758384e-05,
1256,4.376967584569097e-05,
1257,4.364845411501672e-05,
1258,4.352737978940979e-05,
1259,4.3406454244457326e-05,
1260,4.3285678852374165e-05,
1261,4.316505498067752e-05,
1262,4.304458399292249e-05,
1263,4.292426724817472e-05,
1264,4.28041061004622e-05,
1265,4.2684101899101434e-05,
1266,4.2564255988079835e-05,
1267,4.244456970647903e-05,
1268,4.2325044387128696e-05,
1269,4.220568135798741e-05,
1270,4.208648194039405e-05,
1271,4.1967447450191875e-05,
1272,4.1848579196528124e-05,
1273,4.172987848236748e-05,
1274,4.1611346603721844e-05,
1275,4.149298485064262e-05,
1276,4.137479450496556e-05,
1277,4.12567768425659e-05,
1278,4.113893313115874e-05,
1279,4.1021264631756205e-05,
1280,4.090377259698824e-05,
1281,4.0786458272448756e-05,
1282,4.0669322895314775e-05,
1283,4.055236769497095e-05,
1284,4.043559389237811e-05,
1285,4.0319002700094086e-05,
1286,4.0202595322530454e-05,
1287,4.008637295516149e-05,
1288,3.9970336784565796e-05,
1289,3.985448798877328e-05,
1290,3.9738827736439386e-05,
1291,3.962335718740023e-05,
1292,3.9508077491694216e-05,
1293,3.939298979055428e-05,
1294,3.927809521500625e-05,
1295,3.916339488699988e-05,
1296,3.9048889918555374e-05,
1297,3.893458141156908e-05,
1298,3.882047045839637e-05,
1299,3.870655814074142e-05,
1300,3.859284553066333e-05,
1301,3.8479333689840634e-05,
1302,3.836602366930064e-05,
1303,3.825291650971785e-05,
1304,3.814001324145555e-05,
1305,3.80273148839691e-05,
1306,3.791482244602101e-05,
1307,3.7802536925493624e-05,
1308,3.76904593097499e-05,
1309,3.7578590574738335e-05,
1310,3.746693168567988e-05,
1311,3.735548359656837e-05,
1312,3.7244247250281526e-05,
1313,3.713322357841442e-05,
1314,3.702241350107133e-05,
1315,3.691181792779552e-05,
1316,3.680143775559169e-05,
1317,3.6691273870813335e-05,
1318,3.658132714798312e-05,
1319,3.647159845017456e-05,
1320,3.636208862901197e-05,
1321,3.625279852392804e-05,
1322,3.614372896344753e-05,
1323,3.603488076373701e-05,
1324,3.592625472934041e-05,
1325,3.581785165317902e-05,
1326,3.570967231659311e-05,
1327,3.5601717488259466e-05,
1328,3.549398792573877e-05,
1329,3.5386484374629046e-05,
1330,3.527920756816322e-05,
1331,3.517215822810421e-05,
1332,3.506533706407883e-05,
1333,3.495874477367489e-05,
1334,3.4852382042614705e-05,
1335,3.4746249544789776e-05,
1336,3.464034794174037e-05,
1337,3.453467788337716e-05,
1338,3.4429240007544104e-05,
1339,3.432403493999758e-05,
1340,3.4219063294545216e-05,
1341,3.4114325672830736e-05,
1342,3.400982266509728e-05,
1343,3.3905554848841224e-05,
1344,3.3801522790290195e-05,
1345,3.369772704319568e-05,
1346,3.359416814992244e-05,
1347,3.349084664053953e-05,
1348,3.338776303300761e-05,
1349,3.328491783434473e-05,
1350,3.318231153853768e-05,
1351,3.3079944628665314e-05,
1352,3.297781757545526e-05,
1353,3.287593083825535e-05,
1354,3.2774284864332814e-05,
1355,3.2672880089443246e-05,
1356,3.257171693765021e-05,
1357,3.2470795821401555e-05,
1358,3.2370117141307386e-05,
1359,3.226968128675067e-05,
1360,3.216948863511704e-05,
1361,3.2069539552863346e-05,
1362,3.196983439493484e-05,
1363,3.1870373504140626e-05,
1364,3.1771157212694134e-05,
1365,3.167218584129716e-05,
1366,3.1573459699306416e-05,
1367,3.14749790848029e-05,
1368,3.1376744284800084e-05,
1369,3.12787555753688e-05,
1370,3.118101322103356e-05,
1371,3.1083517475861966e-05,
1372,3.098626858236836e-05,
1373,3.0889266772762825e-05,
1374,3.079251226808383e-05,
1375,3.0696005278503524e-05,
1376,3.0599746003827366e-05,
1377,3.0503734632814083e-05,
1378,3.0407971343821005e-05,
1379,3.031245630460283e-05,
1380,3.0217189672519795e-05,
1381,3.0122171594350322e-05,
1382,3.0027402206776743e-05,
1383,2.9932881635934272e-05,
1384,2.9838609997633048e-05,
1385,2.9744587398287947e-05,
1386,2.9650813933149167e-05,
1387,2.9557289688321442e-05,
1388,2.9464014739584432e-05,
1389,2.937098915284375e-05,
1390,2.9278212984359953e-05,
1391,2.9185686280477907e-05,
1392,2.909340907811253e-05,
1393,2.9001381404429594e-05,
1394,2.890960327715797e-05,
1395,2.8818074704332897e-05,
1396,2.8726795685100892e-05,
1397,2.8635766209116065e-05,
1398,2.854498625665114e-05,
1399,2.845445579899991e-05,
1400,2.8364174798643782e-05,
1401,2.827414320841215e-05,
1402,2.8184360972932643e-05,
1403,2.8094828027680485e-05,
1404,2.8005544299478102e-05,
1405,2.7916509706411852e-05,
1406,2.7827724158067946e-05,
1407,2.7739187555317346e-05,
1408,2.765089979096108e-05,
1409,2.7562860749334728e-05,
1410,2.747507030607943e-05,
1411,2.7387528329279875e-05,
1412,2.7300234678617752e-05,
1413,2.7213189205628485e-05,
1414,2.712639175425635e-05,
1415,2.7039842160112015e-05,
1416,2.6953540251457853e-05,
1417,2.686748584865284e-05,
1418,2.678167876452031e-05,
1419,2.66961188041398e-05,
1420,2.6610805765277246e-05,
1421,2.6525739438648666e-05,
1422,2.6440919606914026e-05,
1423,2.6356346046238488e-05,
1424,2.6272018525431984e-05,
1425,2.618793680587289e-05,
1426,2.610410064259744e-05,
1427,2.602050978340459e-05,
1428,2.593716396934176e-05,
1429,2.5854062934572986e-05,
1430,2.5771206407058933e-05,
1431,2.568859410777974e-05,
1432,2.560622575119298e-05,
1433,2.5524101045788783e-05,
1434,2.544221969346533e-05,
1435,2.5360581389591297e-05,
1436,2.527918582411609e-05,
1437,2.519803268018206e-05,
1438,2.5117121635359618e-05,
1439,2.5036452361133776e-05,
1440,2.495602452303597e-05,
1441,2.4875837781296317e-05,
1442,2.4795891789657076e-05,
1443,2.471618619716981e-05,
1444,2.463672064673128e-05,
1445,2.4557494776214495e-05,
1446,2.4478508217351536e-05,
1447,2.439976059790544e-05,
1448,2.432125153895015e-05,
1449,2.424298065742403e-05,
1450,2.416494756479759e-05,
1451,2.408715186780208e-05,
1452,2.4009593168054788e-05,
1453,2.3932271062163113e-05,
1454,2.385518514252255e-05,
1455,2.3778334996303607e-05,
1456,2.3701720206180388e-05,
1457,2.362534035073305e-05,
1458,2.354919500355962e-05,
1459,2.3473283733976835e-05,
1460,2.3397606107054825e-05,
1461,2.3322161683742015e-05,
1462,2.3246950020400226e-05,
1463,2.3171970669991215e-05,
1464,2.309722318075136e-05,
1465,2.3022707097246353e-05,
1466,2.2948421960121423e-05,
1467,2.2874367306385812e-05,
1468,2.280054266904502e-05,
1469,2.2726947577371426e-05,
1470,2.265358155745245e-05,
1471,2.2580444131156674e-05,
1472,2.2507534817757524e-05,
1473,2.2434853132136112e-05,
1474,2.2362398586578403e-05,
1475,2.2290170689803768e-05,
1476,2.221816894720091e-05,
1477,2.2146392861410735e-05,
1478,2.207484193151449e-05,
1479,2.2003515653921946e-05,
1480,2.193241352192038e-05,
1481,2.186153502587579e-05,
1482,2.1790879653517392e-05,
1483,2.1720446889646194e-05,
1484,2.1650236216454177e-05,
1485,2.1580247113225925e-05,
1486,2.1510479057247622e-05,
1487,2.144093152268295e-05,
1488,2.1371603981558407e-05,
1489,2.1302495903020857e-05,
1490,2.1233606754884893e-05,
1491,2.116493600167607e-05,
1492,2.1096483106025632e-05,
1493,2.1028247528621924e-05,
1494,2.0960228727787134e-05,
1495,2.0892426159713207e-05,
1496,2.0824839278996143e-05,
1497,2.075746753774088e-05,
1498,2.0690310386504984e-05,
1499,2.062336727413211e-05,
1500,2.0556637647217713e-05,
1501,2.049012095096947e-05,
1502,2.042381662883258e-05,
1503,2.0357724122649357e-05,
1504,2.029184287264535e-05,
1505,2.022617231760976e-05,
1506,2.0160711894652572e-05,
1507,2.0095461039724982e-05,
1508,2.0030419187043458e-05,
1509,1.9965585769943228e-05,
1510,1.9900960220350927e-05,
1511,1.983654196856255e-05,
1512,1.9772330444305097e-05,
1513,1.9708325075418198e-05,
1514,1.96445252897276e-05,
1515,1.958093051290105e-05,
1516,1.9517540170377323e-05,
1517,1.94543536861172e-05,
1518,1.9391370483692882e-05,
1519,1.9328589985323497e-05,
1520,1.9266011612770195e-05,
1521,1.920363478662146e-05,
1522,1.9141458927299237e-05,
1523,1.9079483454059742e-05,
1524,1.901770778552775e-05,
1525,1.8956131340099047e-05,
1526,1.8894753535253495e-05,
1527,1.883357378794359e-05,
1528,1.877259151474714e-05,
1529,1.8711806131797848e-05,
1530,1.8651217054889424e-05,
1531,1.8590823699121684e-05,
1532,1.8530625479497298e-05,
1533,1.847062181095649e-05,
1534,1.841081210762069e-05,
1535,1.8351195783639085e-05,
1536,1.8291772253362093e-05,
1537,1.8232540930238073e-05,
1538,1.817350122816641e-05,
1539,1.8114652560734246e-05,
1540,1.8055994341459325e-05,
1541,1.7997525984143892e-05,
1542,1.793924690201426e-05,
1543,1.788115650878941e-05,
1544,1.7823254218361784e-05,
1545,1.7765539444360157e-05,
1546,1.7708011600767182e-05,
1547,1.765067010171817e-05,
1548,1.7593514361383122e-05,
1549,1.753654379459124e-05,
1550,1.7479757816095398e-05,
1551,1.7423155840835813e-05,
1552,1.7366737284418843e-05,
1553,1.7310501562478597e-05,
1554,1.7254448091370833e-05,
1555,1.7198576287499878e-05,
1556,1.7142885567943134e-05,
1557,1.708737535021515e-05,
1558,1.703204505214273e-05,
1559,1.6976894092232686e-05,
1560,1.6921921889463676e-05,
1561,1.6867127863591513e-05,
1562,1.6812511434441402e-05,
1563,1.6758072022879378e-05,
1564,1.6703809050500062e-05,
1565,1.6649721939140938e-05,
1566,1.659581011168032e-05,
1567,1.654207299148225e-05,
1568,1.6488510002639345e-05,
1569,1.6435120570347517e-05,
1570,1.63819041200039e-05,
1571,1.6328860078400342e-05,
1572,1.6275987872557685e-05,
1573,1.6223286930787395e-05,
1574,1.6170756682143406e-05,
1575,1.611839655647762e-05,
1576,1.6066205984481552e-05,
1577,1.6014184397922238e-05,
1578,1.5962331229475712e-05,
1579,1.5910645912671495e-05,
1580,1.5859127882100754e-05,
1581,1.5807776573444066e-05,
1582,1.575659142297181e-05,
1583,1.5705571868612767e-05,
1584,1.5654717348760616e-05,
1585,1.5604027303245394e-05,
1586,1.5553501172889395e-05,
1587,1.5503138399410032e-05,
1588,1.545293842597495e-05,
1589,1.5402900696639965e-05,
1590,1.5353024656564185e-05,
1591,1.5303309752218164e-05,
1592,1.5253755431224314e-05,
1593,1.5204361142412415e-05,
1594,1.515512633559063e-05,
1595,1.5106050462058984e-05,
1596,1.5057132974352627e-05,
1597,1.5008373325915703e-05,
1598,1.4959770971580133e-05,
1599,1.4911325367954198e-05,
1600,1.4863035972111083e-05,
1601,1.4814902242879513e-05,
1602,1.4766923640587015e-05,
1603,1.4719099626178678e-05,
1604,1.4671429662709012e-05,
1605,1.4623913214106832e-05,
1606,1.4576549745771994e-05,
1607,1.4529338724450502e-05,
1608,1.448227961833165e-05,
1609,1.4435371897034144e-05,
1610,1.4388615031196705e-05,
1611,1.4342008493352376e-05,
1612,1.4295551757130542e-05,
1613,1.424924429785368e-05,
1614,1.4203085591787956e-05,
1615,1.415707511742692e-05,
1616,1.4111212353749847e-05,
1617,1.406549678204666e-05,
1618,1.401992788452322e-05,
1619,1.3974505145293581e-05,
1620,1.392922804946406e-05,
1621,1.3884096083965902e-05,
1622,1.3839108737145889e-05,
1623,1.3794265499016134e-05,
1624,1.3749565860768365e-05,
1625,1.3705009315363725e-05,
1626,1.3660595357130323e-05,
1627,1.3616323482255888e-05,
1628,1.3572193187968984e-05,
1629,1.352820397342025e-05,
1630,1.3484355339175857e-05,
1631,1.3440646787293842e-05,
1632,1.3397077821747372e-05,
1633,1.3353647947599023e-05,
1634,1.3310356671819568e-05,
1635,1.3267203502580205e-05,
1636,1.3224187950293398e-05,
1637,1.3181309526266727e-05,
1638,1.3138567743840868e-05,
1639,1.3095962117674886e-05,
1640,1.3053492164467884e-05,
1641,1.301115740185571e-05,
1642,1.2968957349694665e-05,
1643,1.2926891529006779e-05,
1644,1.2884959462992895e-05,
1645,1.284316067572816e-05,
1646,1.2801494693681637e-05,
1647,1.2759961044217505e-05,
1648,1.2718559256913453e-05,
1649,1.2677288862686376e-05,
1650,1.2636149394201768e-05,
1651,1.2595140385776582e-05,
1652,1.2554261373212694e-05,
1653,1.2513511894025886e-05,
1654,1.2472891487626259e-05,
1655,1.2432399694575769e-05,
1656,1.2392036057636002e-05,
1657,1.2351800120838363e-05,
1658,1.2311691429893468e-05,
1659,1.2271709532551967e-05,
1660,1.2231853977619223e-05,
1661,1.2192124316169617e-05,
1662,1.215252010034612e-05,
1663,1.2113040884470516e-05,
1664,1.2073686224189917e-05,
1665,1.2034455676962486e-05,
1666,1.1995348801904782e-05,
1667,1.1956365159861149e-05,
1668,1.1917504313049831e-05,
1669,1.1878765825687476e-05,
1670,1.1840149263600552e-05,
1671,1.1801654194038003e-05,
1672,1.1763280186136149e-05,
1673,1.1725026810710526e-05,
1674,1.1686893640179552e-05,
1675,1.1648880248668614e-05,
1676,1.1610986211781082e-05,
1677,1.157321110705628e-05,
1678,1.1535554513622537e-05,
1679,1.149801601224576e-05,
1680,1.1460595185072697e-05,
1681,1.1423291616644016e-05,
1682,1.1386104892256721e-05,
1683,1.1349034599497654e-05,
1684,1.1312080327563478e-05,
1685,1.1275241667094149e-05,
1686,1.1238518210374138e-05,
1687,1.1201909551505906e-05,
1688,1.1165415286389091e-05,
1689,1.1129035012200084e-05,
1690,1.109276832778755e-05,
1691,1.105661483428999e-05,
1692,1.1020574133553673e-05,
1693,1.0984645829832662e-05,
1694,1.094882952858145e-05,
1695,1.0913124837287624e-05,
1696,1.0877531364618387e-05,
1697,1.0842048721218522e-05,
1698,1.0806676519301006e-05,
1699,1.0771414372688637e-05,
1700,1.0736261896862609e-05,
1701,1.0701218708927818e-05,
1702,1.066628442755041e-05,
1703,1.0631458673152072e-05,
1704,1.0596741067632476e-05,
1705,1.0562131234938266e-05,
1706,1.0527628799772426e-05,
1707,1.0493233389412271e-05,
1708,1.0458944632148193e-05,
1709,1.0424762158227352e-05,
1710,1.0390685599132032e-05,
1711,1.0356714588315163e-05,
1712,1.0322848760756231e-05,
1713,1.0289087752780868e-05,
1714,1.0255431202782495e-05,
1715,1.0221878750327207e-05,
1716,1.0188430036632556e-05,
1717,1.0155084704817352e-05,
1718,1.0121842399186953e-05,
1719,1.0088702765941038e-05,
1720,1.005566545293074e-05,
1721,1.002273010903415e-05,
1722,9.989896385287356e-06,
1723,9.957163934072588e-06,
1724,9.924532409354148e-06,
1725,9.89200146662289e-06,
1726,9.859570763055825e-06,
1727,9.827239957176104e-06,
1728,9.79500870944977e-06,
1729,9.762876681321253e-06,
1730,9.730843536406852e-06,
1731,9.698908939315132e-06,
1732,9.667072556632239e-06,
1733,9.635334056234957e-06,
1734,9.603693107596012e-06,
1735,9.572149381686934e-06,
1736,9.540702551068259e-06,
1737,9.509352289931161e-06,
1738,9.478098273563162e-06,
1739,9.446940179395902e-06,
1740,9.415877685707563e-06,
1741,9.384910472837182e-06,
1742,9.354038222435246e-06,
1743,9.32326061734573e-06,
1744,9.292577342438768e-06,
1745,9.261988083715533e-06,
1746,9.231492528745389e-06,
1747,9.201090366700582e-06,
1748,9.170781288064811e-06,
1749,9.14056498491772e-06,
1750,9.110441150671222e-06,
1751,9.08040948042338e-06,
1752,9.050469670590644e-06,
1753,9.020621418859287e-06,
1754,8.990864424844591e-06,
1755,8.961198389265124e-06,
1756,8.931623014282741e-06,
1757,8.902138003717697e-06,
1758,8.872743062424138e-06,
1759,8.843437897421147e-06,
1760,8.81422221627598e-06,
1761,8.785095728526537e-06,
1762,8.756058145105439e-06,
1763,8.727109178263692e-06,
1764,8.698248541473552e-06,
1765,8.669475949969752e-06,
1766,8.640791120125002e-06,
1767,8.612193769907961e-06,
1768,8.583683618536286e-06,
1769,8.555260386511332e-06,
1770,8.526923796103869e-06,
1771,8.498673570597748e-06,
1772,8.470509434851947e-06,
1773,8.442431115071591e-06,
1774,8.414438338530394e-06,
1775,8.38653083450741e-06,
1776,8.358708332822928e-06,
1777,8.330970565420537e-06,
1778,8.30331726503486e-06,
1779,8.275748166183816e-06,
1780,8.248263004211054e-06,
1781,8.220861516375355e-06,
1782,8.193543440788986e-06,
1783,8.166308517167098e-06,
1784,8.139156486272614e-06,
1785,8.112087090630937e-06,
1786,8.085100073530749e-06,
1787,8.058195180037087e-06,
1788,8.031372156346028e-06,
1789,8.004630749833264e-06,
1790,7.977970709255322e-06,
1791,7.951391784694062e-06,
1792,7.924893727612181e-06,
1793,7.898476290360557e-06,
1794,7.872139227003971e-06,
1795,7.845882292675799e-06,
1796,7.81970524370984e-06,
1797,7.793607838084415e-06,
1798,7.767589834270505e-06,
1799,7.741650992799942e-06,
1800,7.715791074919265e-06,
1801,7.690009843464019e-06,
1802,7.66430706213711e-06,
1803,7.638682496168003e-06,
1804,7.613135911931079e-06,
1805,7.587667076973392e-06,
1806,7.562275760174264e-06,
1807,7.536961731363645e-06,
1808,7.5117247618702865e-06,
1809,7.486564624202552e-06,
1810,7.4614810917778e-06,
1811,7.436473939477495e-06,
1812,7.411542943279448e-06,
1813,7.386687880507614e-06,
1814,7.361908529131267e-06,
1815,7.337204669152775e-06,
1816,7.31257608092839e-06,
1817,7.288022546299289e-06,
1818,7.263543848605447e-06,
1819,7.239139771582359e-06,
1820,7.214810100804325e-06,
1821,7.190554622733825e-06,
1822,7.166373124908865e-06,
1823,7.1422653960123705e-06,
1824,7.118231225893001e-06,
1825,7.094270405620662e-06,
1826,7.070382727257518e-06,
1827,7.046567983969021e-06,
1828,7.022825970218194e-06,
1829,6.999156481335422e-06,
1830,6.975559313733559e-06,
1831,6.952034265365892e-06,
1832,6.928581134602041e-06,
1833,6.905199721456146e-06,
1834,6.881889826747256e-06,
1835,6.858651252439341e-06,
1836,6.835483801530262e-06,
1837,6.812387278190557e-06,
1838,6.7893614874373065e-06,
1839,6.766406235633737e-06,
1840,6.7435213301075825e-06,
1841,6.720706578894342e-06,
1842,6.697961791465867e-06,
1843,6.6752867784042325e-06,
1844,6.65268135092989e-06,
1845,6.630145321505354e-06,
1846,6.607678503689485e-06,
1847,6.585280711970953e-06,
1848,6.562951761719671e-06,
1849,6.540691469748838e-06,
1850,6.518499653114518e-06,
1851,6.4963761307185175e-06,
1852,6.474320722087146e-06,
1853,6.452333247468356e-06,
1854,6.430413528366041e-06,
1855,6.408561387512279e-06,
1856,6.386776648076298e-06,
1857,6.365059134663675e-06,
1858,6.34340867251143e-06,
1859,6.3218250879737425e-06,
1860,6.300308208272154e-06,
1861,6.278857861946596e-06,
1862,6.2574738778284344e-06,
1863,6.236156086227018e-06,
1864,6.214904318194159e-06,
1865,6.193718405739235e-06,
1866,6.172598181836131e-06,
1867,6.151543480048538e-06,
1868,6.130554135494459e-06,
1869,6.109629983604148e-06,
1870,6.088770861195636e-06,
1871,6.067976605600434e-06,
1872,6.04724705510068e-06,
1873,6.026582049220575e-06,
1874,6.005981428004736e-06,
1875,5.985445032628822e-06,
1876,5.964972704809723e-06,
1877,5.944564287437004e-06,
1878,5.924219624385552e-06,
1879,5.903938559904953e-06,
1880,5.8837209396048196e-06,
1881,5.863566609753956e-06,
1882,5.843475417259547e-06,
1883,5.823447210277777e-06,
1884,5.803481837672597e-06,
1885,5.783579148842255e-06,
1886,5.763738994551959e-06,
1887,5.743961225775085e-06,
1888,5.724245695053198e-06,
1889,5.704592254872354e-06,
1890,5.6850007594325125e-06,
1891,5.665471062940575e-06,
1892,5.646003020942647e-06,
1893,5.626596489727298e-06,
1894,5.607251326020246e-06,
1895,5.587967387851722e-06,
1896,5.568744533536452e-06,
1897,5.549582622547955e-06,
1898,5.530481514866292e-06,
1899,5.5114410715748074e-06,
1900,5.492461154173178e-06,
1901,5.473541625139466e-06,
1902,5.4546823476109285e-06,
1903,5.435883185613e-06,
1904,5.417144003573571e-06,
1905,5.398464667329128e-06,
1906,5.379845042619014e-06,
1907,5.361284996702187e-06,
1908,5.342784397031897e-06,
1909,5.324343111859364e-06,
1910,5.3059610105946065e-06,
1911,5.287637962848868e-06,
1912,5.26937383894116e-06,
1913,5.251168510495008e-06,
1914,5.233021849272712e-06,
1915,5.214933727862303e-06,
1916,5.196904019566517e-06,
1917,5.178932598513819e-06,
1918,5.161019339339212e-06,
1919,5.143164117531185e-06,
1920,5.1253668090986415e-06,
1921,5.107627290668049e-06,
1922,5.089945439865073e-06,
1923,5.072321134627633e-06,
1924,5.054754253754068e-06,
1925,5.037244676549257e-06,
1926,5.019792283240954e-06,
1927,5.002396954389976e-06,
1928,4.985058571341239e-06,
1929,4.967777016015584e-06,
1930,4.950552171173461e-06,
1931,4.933383920019407e-06,
1932,4.916272146236744e-06,
1933,4.899216734556566e-06,
1934,4.882217569925074e-06,
1935,4.865274538211339e-06,
1936,4.8483875254856645e-06,
1937,4.831556419025718e-06,
1938,4.814781106018962e-06,
1939,4.7980614748185935e-06,
1940,4.781397413937405e-06,
1941,4.764788812977594e-06,
1942,4.748235561499725e-06,
1943,4.731737550174586e-06,
1944,4.7152946698811316e-06,
1945,4.698906812546089e-06,
1946,4.682573869943529e-06,
1947,4.666295734916115e-06,
1948,4.65007230097958e-06,
1949,4.63390346182313e-06,
1950,4.617789111711901e-06,
1951,4.601729145715938e-06,
1952,4.585723459418767e-06,
1953,4.569771948591261e-06,
1954,4.553874510065947e-06,
1955,4.538031040564328e-06,
1956,4.522241438063845e-06,
